
x		y		z		Real x		Real y		hex
162		44		201		0		0		0xffffff
163		44		202		0		0		0xffffff
164		44		186		0		0		0xffffff
165		44		145		0		0		0xffffff
166		44		147		0		0		0xffffff
167		44		148		0		0		0xffffff
168		44		177		0		0		0xffffff
169		44		151		0		0		0xffffff
170		44		141		0		0		0xffffff
171		44		145		0		0		0xffffff
172		44		105		0		0		0xffffff
173		44		114		0		0		0xffffff
174		44		138		0		0		0xffffff
175		44		110		0		0		0xffffff
176		44		113		0		0		0xffffff
177		44		141		0		0		0xffffff
178		44		137		0		0		0xffffff
179		44		162		0		0		0xffffff
180		44		167		0		0		0xffffff
181		44		162		0		0		0xffffff
182		44		160		0		0		0xffffff
183		44		139		0		0		0xffffff
184		44		125		0		0		0xffffff
185		44		144		0		0		0xffffff
186		44		139		0		0		0xffffff
187		44		122		0		0		0xffffff
188		44		139		0		0		0xffffff
189		44		156		0		0		0xffffff
190		44		135		0		0		0xffffff
191		44		107		0		0		0xffffff
192		44		113		0		0		0xffffff
193		44		112		0		0		0xffffff
194		44		84		0		0		0xffffff
195		44		107		0		0		0xffffff
196		44		109		0		0		0xffffff
197		44		126		0		0		0xffffff
198		44		131		0		0		0xffffff
199		44		156		0		0		0xffffff
0		45		0		0		0		0xff0000
1		45		0		0		0		0xff0000
2		45		1		0		0		0xff0000
3		45		0		0		0		0xff0000
4		45		1		0		0		0xff0000
5		45		0		0		0		0xff0000
6		45		0		0		0		0xff0000
7		45		0		0		0		0xff0000
8		45		0		0		0		0xff0000
9		45		0		0		0		0xff0000
10		45		0		0		0		0xff0000
11		45		0		0		0		0xff0000
12		45		1		0		0		0xff0000
13		45		1		0		0		0xff0000
14		45		0		0		0		0xff0000
15		45		0		0		0		0xff0000
16		45		0		0		0		0xff0000
17		45		1		0		0		0xff0000
18		45		1		0		0		0xff0000
19		45		1		0		0		0xff0000
20		45		2		0		0		0xff0000
21		45		2		0		0		0xff0000
22		45		1		0		0		0xff0000
23		45		0		0		0		0xff0000
24		45		0		0		0		0xff0000
25		45		1		0		0		0xff0000
26		45		0		0		0		0xff0000
27		45		2		0		0		0xff0000
28		45		2		0		0		0xff0000
29		45		4		0		0		0xff0000
30		45		3		0		0		0xff0000
31		45		7		0		0		0xff0000
32		45		12		0		0		0xff0000
33		45		7		0		0		0xff0000
34		45		12		0		0		0xff0000
35		45		9		0		0		0xff0000
36		45		13		0		0		0xff0000
37		45		12		0		0		0xff0000
38		45		17		0		0		0xff0000
39		45		14		0		0		0xff0000
40		45		14		0		0		0xff0000
41		45		17		0		0		0xff0000
42		45		22		0		0		0xff0000
43		45		20		0		0		0xff0000
44		45		19		0		0		0xff0000
45		45		19		0		0		0xff0000
46		45		20		0		0		0xff0000
47		45		20		0		0		0xff0000
48		45		21		0		0		0xff0000
49		45		27		0		0		0xff0000
50		45		32		0		0		0xff0000
51		45		38		0		0		0xff0000
52		45		39		0		0		0xff0000
53		45		51		0		0		0x802020
54		45		62		0		0		0x802020
55		45		65		0		0		0x802020
56		45		76		0		0		0xffffff
57		45		67		0		0		0x802020
58		45		82		0		0		0xffffff
59		45		91		0		0		0xffffff
60		45		93		0		0		0xffffff
61		45		87		0		0		0xffffff
62		45		66		0		0		0x802020
63		45		50		0		0		0x802020
64		45		40		0		0		0x802020
65		45		33		0		0		0xff0000
66		45		30		0		0		0xff0000
67		45		31		0		0		0xff0000
68		45		31		0		0		0xff0000
69		45		35		0		0		0xff0000
70		45		35		0		0		0xff0000
71		45		37		0		0		0xff0000
72		45		41		0		0		0x802020
73		45		49		0		0		0x802020
74		45		49		0		0		0x802020
75		45		42		0		0		0x802020
76		45		49		0		0		0x802020
77		45		55		0		0		0x802020
78		45		52		0		0		0x802020
79		45		52		0		0		0x802020
80		45		66		0		0		0x802020
81		45		57		0		0		0x802020
82		45		82		0		0		0xffffff
83		45		101		0		0		0xffffff
84		45		115		0		0		0xffffff
85		45		89		0		0		0xffffff
86		45		131		0		0		0xffffff
87		45		130		0		0		0xffffff
88		45		137		0		0		0xffffff
89		45		114		0		0		0xffffff
90		45		119		0		0		0xffffff
91		45		107		0		0		0xffffff
92		45		82		0		0		0xffffff
93		45		67		0		0		0x802020
94		45		69		0		0		0x802020
95		45		61		0		0		0x802020
96		45		41		0		0		0x802020
97		45		43		0		0		0x802020
98		45		42		0		0		0x802020
99		45		41		0		0		0x802020
100		45		36		0		0		0xff0000
101		45		32		0		0		0xff0000
102		45		30		0		0		0xff0000
103		45		29		0		0		0xff0000
104		45		24		0		0		0xff0000
105		45		23		0		0		0xff0000
106		45		22		0		0		0xff0000
107		45		22		0		0		0xff0000
108		45		23		0		0		0xff0000
109		45		25		0		0		0xff0000
110		45		25		0		0		0xff0000
111		45		29		0		0		0xff0000
112		45		27		0		0		0xff0000
113		45		30		0		0		0xff0000
114		45		48		0		0		0x802020
115		45		55		0		0		0x802020
116		45		44		0		0		0x802020
117		45		45		0		0		0x802020
118		45		41		0		0		0x802020
119		45		51		0		0		0x802020
120		45		65		0		0		0x802020
121		45		54		0		0		0x802020
122		45		78		0		0		0xffffff
123		45		80		0		0		0xffffff
124		45		101		0		0		0xffffff
125		45		81		0		0		0xffffff
126		45		91		0		0		0xffffff
127		45		89		0		0		0xffffff
128		45		73		0		0		0xffffff
129		45		103		0		0		0xffffff
130		45		130		0		0		0xffffff
131		45		101		0		0		0xffffff
132		45		75		0		0		0xffffff
133		45		92		0		0		0xffffff
134		45		107		0		0		0xffffff
135		45		107		0		0		0xffffff
136		45		89		0		0		0xffffff
137		45		72		0		0		0xffffff
138		45		85		0		0		0xffffff
139		45		102		0		0		0xffffff
140		45		92		0		0		0xffffff
141		45		106		0		0		0xffffff
142		45		108		0		0		0xffffff
143		45		71		0		0		0xffffff
144		45		113		0		0		0xffffff
145		45		110		0		0		0xffffff
146		45		125		0		0		0xffffff
147		45		124		0		0		0xffffff
148		45		105		0		0		0xffffff
149		45		126		0		0		0xffffff
150		45		99		0		0		0xffffff
151		45		86		0		0		0xffffff
152		45		104		0		0		0xffffff
153		45		94		0		0		0xffffff
154		45		68		0		0		0x802020
155		45		66		0		0		0x802020
156		45		68		0		0		0x802020
157		45		91		0		0		0xffffff
158		45		135		0		0		0xffffff
159		45		146		0		0		0xffffff
160		45		155		0		0		0xffffff
161		45		209		0		0		0xffffff
162		45		210		0		0		0xffffff
163		45		184		0		0		0xffffff
164		45		166		0		0		0xffffff
165		45		139		0		0		0xffffff
166		45		162		0		0		0xffffff
167		45		180		0		0		0xffffff
168		45		187		0		0		0xffffff
169		45		160		0		0		0xffffff
170		45		149		0		0		0xffffff
171		45		109		0		0		0xffffff
172		45		99		0		0		0xffffff
173		45		97		0		0		0xffffff
174		45		116		0		0		0xffffff
175		45		138		0		0		0xffffff
176		45		123		0		0		0xffffff
177		45		155		0		0		0xffffff
178		45		122		0		0		0xffffff
179		45		138		0		0		0xffffff
180		45		141		0		0		0xffffff
181		45		126		0		0		0xffffff
182		45		119		0		0		0xffffff
183		45		112		0		0		0xffffff
184		45		110		0		0		0xffffff
185		45		134		0		0		0xffffff
186		45		120		0		0		0xffffff
187		45		114		0		0		0xffffff
188		45		111		0		0		0xffffff
189		45		124		0		0		0xffffff
190		45		136		0		0		0xffffff
191		45		103		0		0		0xffffff
192		45		84		0		0		0xffffff
193		45		102		0		0		0xffffff
194		45		82		0		0		0xffffff
195		45		129		0		0		0xffffff
196		45		121		0		0		0xffffff
197		45		151		0		0		0xffffff
198		45		155		0		0		0xffffff
199		45		155		0		0		0xffffff
0		46		0		0		0		0xff0000
1		46		1		0		0		0xff0000
2		46		0		0		0		0xff0000
3		46		0		0		0		0xff0000
4		46		0		0		0		0xff0000
5		46		0		0		0		0xff0000
6		46		1		0		0		0xff0000
7		46		1		0		0		0xff0000
8		46		1		0		0		0xff0000
9		46		0		0		0		0xff0000
10		46		1		0		0		0xff0000
11		46		0		0		0		0xff0000
12		46		0		0		0		0xff0000
13		46		1		0		0		0xff0000
14		46		1		0		0		0xff0000
15		46		1		0		0		0xff0000
16		46		0		0		0		0xff0000
17		46		0		0		0		0xff0000
18		46		0		0		0		0xff0000
19		46		0		0		0		0xff0000
20		46		0		0		0		0xff0000
21		46		2		0		0		0xff0000
22		46		0		0		0		0xff0000
23		46		0		0		0		0xff0000
24		46		0		0		0		0xff0000
25		46		0		0		0		0xff0000
26		46		0		0		0		0xff0000
27		46		0		0		0		0xff0000
28		46		2		0		0		0xff0000
29		46		4		0		0		0xff0000
30		46		8		0		0		0xff0000
31		46		7		0		0		0xff0000
32		46		13		0		0		0xff0000
33		46		10		0		0		0xff0000
34		46		10		0		0		0xff0000
35		46		10		0		0		0xff0000
36		46		9		0		0		0xff0000
37		46		12		0		0		0xff0000
38		46		11		0		0		0xff0000
39		46		13		0		0		0xff0000
40		46		13		0		0		0xff0000
41		46		19		0		0		0xff0000
42		46		19		0		0		0xff0000
43		46		18		0		0		0xff0000
44		46		15		0		0		0xff0000
45		46		15		0		0		0xff0000
46		46		17		0		0		0xff0000
47		46		20		0		0		0xff0000
48		46		23		0		0		0xff0000
49		46		31		0		0		0xff0000
50		46		31		0		0		0xff0000
51		46		38		0		0		0xff0000
52		46		33		0		0		0xff0000
53		46		44		0		0		0x802020
54		46		52		0		0		0x802020
55		46		62		0		0		0x802020
56		46		99		0		0		0xffffff
57		46		89		0		0		0xffffff
58		46		76		0		0		0xffffff
59		46		75		0		0		0xffffff
60		46		71		0		0		0xffffff
61		46		77		0		0		0xffffff
62		46		53		0		0		0x802020
63		46		40		0		0		0x802020
64		46		36		0		0		0xff0000
65		46		33		0		0		0xff0000
66		46		32		0		0		0xff0000
67		46		32		0		0		0xff0000
68		46		31		0		0		0xff0000
69		46		31		0		0		0xff0000
70		46		32		0		0		0xff0000
71		46		35		0		0		0xff0000
72		46		33		0		0		0xff0000
73		46		40		0		0		0x802020
74		46		36		0		0		0xff0000
75		46		43		0		0		0x802020
76		46		45		0		0		0x802020
77		46		46		0		0		0x802020
78		46		39		0		0		0xff0000
79		46		40		0		0		0x802020
80		46		71		0		0		0xffffff
81		46		65		0		0		0x802020
82		46		60		0		0		0x802020
83		46		89		0		0		0xffffff
84		46		98		0		0		0xffffff
85		46		95		0		0		0xffffff
86		46		138		0		0		0xffffff
87		46		132		0		0		0xffffff
88		46		143		0		0		0xffffff
89		46		137		0		0		0xffffff
90		46		121		0		0		0xffffff
91		46		76		0		0		0xffffff
92		46		61		0		0		0x802020
93		46		59		0		0		0x802020
94		46		62		0		0		0x802020
95		46		51		0		0		0x802020
96		46		36		0		0		0xff0000
97		46		38		0		0		0xff0000
98		46		38		0		0		0xff0000
99		46		34		0		0		0xff0000
100		46		36		0		0		0xff0000
101		46		30		0		0		0xff0000
102		46		23		0		0		0xff0000
103		46		24		0		0		0xff0000
104		46		18		0		0		0xff0000
105		46		18		0		0		0xff0000
106		46		22		0		0		0xff0000
107		46		24		0		0		0xff0000
108		46		23		0		0		0xff0000
109		46		26		0		0		0xff0000
110		46		32		0		0		0xff0000
111		46		33		0		0		0xff0000
112		46		31		0		0		0xff0000
113		46		43		0		0		0x802020
114		46		51		0		0		0x802020
115		46		49		0		0		0x802020
116		46		54		0		0		0x802020
117		46		56		0		0		0x802020
118		46		56		0		0		0x802020
119		46		67		0		0		0x802020
120		46		76		0		0		0xffffff
121		46		74		0		0		0xffffff
122		46		76		0		0		0xffffff
123		46		90		0		0		0xffffff
124		46		97		0		0		0xffffff
125		46		86		0		0		0xffffff
126		46		90		0		0		0xffffff
127		46		109		0		0		0xffffff
128		46		81		0		0		0xffffff
129		46		102		0		0		0xffffff
130		46		98		0		0		0xffffff
131		46		80		0		0		0xffffff
132		46		106		0		0		0xffffff
133		46		93		0		0		0xffffff
134		46		83		0		0		0xffffff
135		46		68		0		0		0x802020
136		46		73		0		0		0xffffff
137		46		101		0		0		0xffffff
138		46		104		0		0		0xffffff
139		46		111		0		0		0xffffff
140		46		99		0		0		0xffffff
141		46		80		0		0		0xffffff
142		46		88		0		0		0xffffff
143		46		107		0		0		0xffffff
144		46		116		0		0		0xffffff
145		46		135		0		0		0xffffff
146		46		122		0		0		0xffffff
147		46		124		0		0		0xffffff
148		46		86		0		0		0xffffff
149		46		113		0		0		0xffffff
150		46		74		0		0		0xffffff
151		46		79		0		0		0xffffff
152		46		67		0		0		0x802020
153		46		77		0		0		0xffffff
154		46		59		0		0		0x802020
155		46		77		0		0		0xffffff
156		46		82		0		0		0xffffff
157		46		135		0		0		0xffffff
158		46		153		0		0		0xffffff
159		46		160		0		0		0xffffff
160		46		191		0		0		0xffffff
161		46		220		0		0		0xffffff
162		46		209		0		0		0xffffff
163		46		187		0		0		0xffffff
164		46		157		0		0		0xffffff
165		46		146		0		0		0xffffff
166		46		153		0		0		0xffffff
167		46		150		0		0		0xffffff
168		46		142		0		0		0xffffff
169		46		148		0		0		0xffffff
170		46		146		0		0		0xffffff
171		46		134		0		0		0xffffff
172		46		111		0		0		0xffffff
173		46		91		0		0		0xffffff
174		46		117		0		0		0xffffff
175		46		143		0		0		0xffffff
176		46		159		0		0		0xffffff
177		46		162		0		0		0xffffff
178		46		150		0		0		0xffffff
179		46		161		0		0		0xffffff
180		46		140		0		0		0xffffff
181		46		124		0		0		0xffffff
182		46		136		0		0		0xffffff
183		46		121		0		0		0xffffff
184		46		132		0		0		0xffffff
185		46		134		0		0		0xffffff
186		46		142		0		0		0xffffff
187		46		123		0		0		0xffffff
188		46		108		0		0		0xffffff
189		46		137		0		0		0xffffff
190		46		114		0		0		0xffffff
191		46		80		0		0		0xffffff
192		46		68		0		0		0x802020
193		46		82		0		0		0xffffff
194		46		96		0		0		0xffffff
195		46		125		0		0		0xffffff
196		46		151		0		0		0xffffff
197		46		182		0		0		0xffffff
198		46		165		0		0		0xffffff
199		46		158		0		0		0xffffff
0		47		1		0		0		0xff0000
1		47		0		0		0		0xff0000
2		47		0		0		0		0xff0000
3		47		1		0		0		0xff0000
4		47		1		0		0		0xff0000
5		47		0		0		0		0xff0000
6		47		0		0		0		0xff0000
7		47		0		0		0		0xff0000
8		47		0		0		0		0xff0000
9		47		0		0		0		0xff0000
10		47		0		0		0		0xff0000
11		47		0		0		0		0xff0000
12		47		0		0		0		0xff0000
13		47		1		0		0		0xff0000
14		47		2		0		0		0xff0000
15		47		1		0		0		0xff0000
16		47		1		0		0		0xff0000
17		47		0		0		0		0xff0000
18		47		0		0		0		0xff0000
19		47		1		0		0		0xff0000
20		47		0		0		0		0xff0000
21		47		0		0		0		0xff0000
22		47		0		0		0		0xff0000
23		47		0		0		0		0xff0000
24		47		0		0		0		0xff0000
25		47		0		0		0		0xff0000
26		47		0		0		0		0xff0000
27		47		0		0		0		0xff0000
28		47		2		0		0		0xff0000
29		47		5		0		0		0xff0000
30		47		7		0		0		0xff0000
31		47		11		0		0		0xff0000
32		47		10		0		0		0xff0000
33		47		6		0		0		0xff0000
34		47		8		0		0		0xff0000
35		47		12		0		0		0xff0000
36		47		11		0		0		0xff0000
37		47		10		0		0		0xff0000
38		47		16		0		0		0xff0000
39		47		15		0		0		0xff0000
40		47		18		0		0		0xff0000
41		47		21		0		0		0xff0000
42		47		19		0		0		0xff0000
43		47		14		0		0		0xff0000
44		47		15		0		0		0xff0000
45		47		18		0		0		0xff0000
46		47		23		0		0		0xff0000
47		47		25		0		0		0xff0000
48		47		25		0		0		0xff0000
49		47		32		0		0		0xff0000
50		47		35		0		0		0xff0000
51		47		37		0		0		0xff0000
52		47		48		0		0		0x802020
53		47		48		0		0		0x802020
54		47		57		0		0		0x802020
55		47		78		0		0		0xffffff
56		47		115		0		0		0xffffff
57		47		99		0		0		0xffffff
58		47		70		0		0		0xffffff
59		47		64		0		0		0x802020
60		47		68		0		0		0x802020
61		47		64		0		0		0x802020
62		47		48		0		0		0x802020
63		47		39		0		0		0xff0000
64		47		32		0		0		0xff0000
65		47		30		0		0		0xff0000
66		47		33		0		0		0xff0000
67		47		28		0		0		0xff0000
68		47		28		0		0		0xff0000
69		47		29		0		0		0xff0000
70		47		33		0		0		0xff0000
71		47		33		0		0		0xff0000
72		47		34		0		0		0xff0000
73		47		38		0		0		0xff0000
74		47		36		0		0		0xff0000
75		47		40		0		0		0x802020
76		47		41		0		0		0x802020
77		47		41		0		0		0x802020
78		47		50		0		0		0x802020
79		47		62		0		0		0x802020
80		47		68		0		0		0x802020
81		47		82		0		0		0xffffff
82		47		88		0		0		0xffffff
83		47		115		0		0		0xffffff
84		47		110		0		0		0xffffff
85		47		104		0		0		0xffffff
86		47		119		0		0		0xffffff
87		47		121		0		0		0xffffff
88		47		124		0		0		0xffffff
89		47		147		0		0		0xffffff
90		47		112		0		0		0xffffff
91		47		76		0		0		0xffffff
92		47		65		0		0		0x802020
93		47		55		0		0		0x802020
94		47		46		0		0		0x802020
95		47		38		0		0		0xff0000
96		47		34		0		0		0xff0000
97		47		40		0		0		0x802020
98		47		38		0		0		0xff0000
99		47		36		0		0		0xff0000
100		47		32		0		0		0xff0000
101		47		25		0		0		0xff0000
102		47		26		0		0		0xff0000
103		47		23		0		0		0xff0000
104		47		16		0		0		0xff0000
105		47		16		0		0		0xff0000
106		47		21		0		0		0xff0000
107		47		26		0		0		0xff0000
108		47		25		0		0		0xff0000
109		47		24		0		0		0xff0000
110		47		29		0		0		0xff0000
111		47		31		0		0		0xff0000
112		47		30		0		0		0xff0000
113		47		38		0		0		0xff0000
114		47		49		0		0		0x802020
115		47		56		0		0		0x802020
116		47		52		0		0		0x802020
117		47		56		0		0		0x802020
118		47		67		0		0		0x802020
119		47		74		0		0		0xffffff
120		47		79		0		0		0xffffff
121		47		76		0		0		0xffffff
122		47		69		0		0		0x802020
123		47		112		0		0		0xffffff
124		47		98		0		0		0xffffff
125		47		119		0		0		0xffffff
126		47		106		0		0		0xffffff
127		47		90		0		0		0xffffff
128		47		79		0		0		0xffffff
129		47		115		0		0		0xffffff
130		47		91		0		0		0xffffff
131		47		115		0		0		0xffffff
132		47		107		0		0		0xffffff
133		47		85		0		0		0xffffff
134		47		87		0		0		0xffffff
135		47		115		0		0		0xffffff
136		47		115		0		0		0xffffff
137		47		113		0		0		0xffffff
138		47		120		0		0		0xffffff
139		47		119		0		0		0xffffff
140		47		98		0		0		0xffffff
141		47		86		0		0		0xffffff
142		47		125		0		0		0xffffff
143		47		121		0		0		0xffffff
144		47		129		0		0		0xffffff
145		47		122		0		0		0xffffff
146		47		137		0		0		0xffffff
147		47		124		0		0		0xffffff
148		47		97		0		0		0xffffff
149		47		90		0		0		0xffffff
150		47		76		0		0		0xffffff
151		47		76		0		0		0xffffff
152		47		63		0		0		0x802020
153		47		64		0		0		0x802020
154		47		68		0		0		0x802020
155		47		124		0		0		0xffffff
156		47		134		0		0		0xffffff
157		47		156		0		0		0xffffff
158		47		139		0		0		0xffffff
159		47		156		0		0		0xffffff
160		47		189		0		0		0xffffff
161		47		223		0		0		0xffffff
162		47		201		0		0		0xffffff
163		47		181		0		0		0xffffff
164		47		149		0		0		0xffffff
165		47		149		0		0		0xffffff
166		47		133		0		0		0xffffff
167		47		138		0		0		0xffffff
168		47		163		0		0		0xffffff
169		47		144		0		0		0xffffff
170		47		142		0		0		0xffffff
171		47		105		0		0		0xffffff
172		47		120		0		0		0xffffff
173		47		131		0		0		0xffffff
174		47		152		0		0		0xffffff
175		47		166		0		0		0xffffff
176		47		152		0		0		0xffffff
177		47		148		0		0		0xffffff
178		47		149		0		0		0xffffff
179		47		175		0		0		0xffffff
180		47		142		0		0		0xffffff
181		47		132		0		0		0xffffff
182		47		142		0		0		0xffffff
183		47		133		0		0		0xffffff
184		47		111		0		0		0xffffff
185		47		120		0		0		0xffffff
186		47		143		0		0		0xffffff
187		47		128		0		0		0xffffff
188		47		118		0		0		0xffffff
189		47		109		0		0		0xffffff
190		47		92		0		0		0xffffff
191		47		75		0		0		0xffffff
192		47		83		0		0		0xffffff
193		47		119		0		0		0xffffff
194		47		115		0		0		0xffffff
195		47		141		0		0		0xffffff
196		47		180		0		0		0xffffff
197		47		179		0		0		0xffffff
198		47		148		0		0		0xffffff
199		47		155		0		0		0xffffff
0		48		0		0		0		0xff0000
1		48		1		0		0		0xff0000
2		48		0		0		0		0xff0000
3		48		0		0		0		0xff0000
4		48		0		0		0		0xff0000
5		48		0		0		0		0xff0000
6		48		0		0		0		0xff0000
7		48		0		0		0		0xff0000
8		48		0		0		0		0xff0000
9		48		0		0		0		0xff0000
10		48		0		0		0		0xff0000
11		48		0		0		0		0xff0000
12		48		0		0		0		0xff0000
13		48		1		0		0		0xff0000
14		48		1		0		0		0xff0000
15		48		1		0		0		0xff0000
16		48		0		0		0		0xff0000
17		48		0		0		0		0xff0000
18		48		0		0		0		0xff0000
19		48		1		0		0		0xff0000
20		48		0		0		0		0xff0000
21		48		0		0		0		0xff0000
22		48		0		0		0		0xff0000
23		48		1		0		0		0xff0000
24		48		0		0		0		0xff0000
25		48		0		0		0		0xff0000
26		48		0		0		0		0xff0000
27		48		0		0		0		0xff0000
28		48		3		0		0		0xff0000
29		48		2		0		0		0xff0000
30		48		3		0		0		0xff0000
31		48		4		0		0		0xff0000
32		48		6		0		0		0xff0000
33		48		5		0		0		0xff0000
34		48		9		0		0		0xff0000
35		48		9		0		0		0xff0000
36		48		7		0		0		0xff0000
37		48		10		0		0		0xff0000
38		48		15		0		0		0xff0000
39		48		17		0		0		0xff0000
40		48		18		0		0		0xff0000
41		48		22		0		0		0xff0000
42		48		18		0		0		0xff0000
43		48		14		0		0		0xff0000
44		48		18		0		0		0xff0000
45		48		20		0		0		0xff0000
46		48		26		0		0		0xff0000
47		48		27		0		0		0xff0000
48		48		28		0		0		0xff0000
49		48		33		0		0		0xff0000
50		48		32		0		0		0xff0000
51		48		46		0		0		0x802020
52		48		56		0		0		0x802020
53		48		53		0		0		0x802020
54		48		49		0		0		0x802020
55		48		59		0		0		0x802020
56		48		74		0		0		0xffffff
57		48		78		0		0		0xffffff
58		48		70		0		0		0xffffff
59		48		56		0		0		0x802020
60		48		64		0		0		0x802020
61		48		47		0		0		0x802020
62		48		40		0		0		0x802020
63		48		34		0		0		0xff0000
64		48		26		0		0		0xff0000
65		48		27		0		0		0xff0000
66		48		26		0		0		0xff0000
67		48		26		0		0		0xff0000
68		48		25		0		0		0xff0000
69		48		31		0		0		0xff0000
70		48		33		0		0		0xff0000
71		48		28		0		0		0xff0000
72		48		32		0		0		0xff0000
73		48		36		0		0		0xff0000
74		48		35		0		0		0xff0000
75		48		33		0		0		0xff0000
76		48		34		0		0		0xff0000
77		48		41		0		0		0x802020
78		48		61		0		0		0x802020
79		48		57		0		0		0x802020
80		48		47		0		0		0x802020
81		48		73		0		0		0xffffff
82		48		101		0		0		0xffffff
83		48		112		0		0		0xffffff
84		48		107		0		0		0xffffff
85		48		95		0		0		0xffffff
86		48		96		0		0		0xffffff
87		48		102		0		0		0xffffff
88		48		97		0		0		0xffffff
89		48		120		0		0		0xffffff
90		48		82		0		0		0xffffff
91		48		67		0		0		0x802020
92		48		51		0		0		0x802020
93		48		38		0		0		0xff0000
94		48		42		0		0		0x802020
95		48		37		0		0		0xff0000
96		48		35		0		0		0xff0000
97		48		39		0		0		0xff0000
98		48		36		0		0		0xff0000
99		48		33		0		0		0xff0000
100		48		25		0		0		0xff0000
101		48		22		0		0		0xff0000
102		48		21		0		0		0xff0000
103		48		18		0		0		0xff0000
104		48		19		0		0		0xff0000
105		48		22		0		0		0xff0000
106		48		26		0		0		0xff0000
107		48		28		0		0		0xff0000
108		48		27		0		0		0xff0000
109		48		24		0		0		0xff0000
110		48		27		0		0		0xff0000
111		48		34		0		0		0xff0000
112		48		37		0		0		0xff0000
113		48		39		0		0		0xff0000
114		48		52		0		0		0x802020
115		48		66		0		0		0x802020
116		48		58		0		0		0x802020
117		48		76		0		0		0xffffff
118		48		89		0		0		0xffffff
119		48		92		0		0		0xffffff
120		48		89		0		0		0xffffff
121		48		91		0		0		0xffffff
122		48		74		0		0		0xffffff
123		48		88		0		0		0xffffff
124		48		92		0		0		0xffffff
125		48		102		0		0		0xffffff
126		48		102		0		0		0xffffff
127		48		101		0		0		0xffffff
128		48		88		0		0		0xffffff
129		48		130		0		0		0xffffff
130		48		124		0		0		0xffffff
131		48		111		0		0		0xffffff
132		48		80		0		0		0xffffff
133		48		71		0		0		0xffffff
134		48		83		0		0		0xffffff
135		48		96		0		0		0xffffff
136		48		115		0		0		0xffffff
137		48		95		0		0		0xffffff
138		48		82		0		0		0xffffff
139		48		86		0		0		0xffffff
140		48		82		0		0		0xffffff
141		48		110		0		0		0xffffff
142		48		104		0		0		0xffffff
143		48		122		0		0		0xffffff
144		48		142		0		0		0xffffff
145		48		136		0		0		0xffffff
146		48		128		0		0		0xffffff
147		48		125		0		0		0xffffff
148		48		111		0		0		0xffffff
149		48		79		0		0		0xffffff
150		48		63		0		0		0x802020
151		48		76		0		0		0xffffff
152		48		67		0		0		0x802020
153		48		64		0		0		0x802020
154		48		111		0		0		0xffffff
155		48		130		0		0		0xffffff
156		48		133		0		0		0xffffff
157		48		171		0		0		0xffffff
158		48		165		0		0		0xffffff
159		48		164		0		0		0xffffff
160		48		189		0		0		0xffffff
161		48		205		0		0		0xffffff
162		48		172		0		0		0xffffff
163		48		150		0		0		0xffffff
164		48		149		0		0		0xffffff
165		48		146		0		0		0xffffff
166		48		109		0		0		0xffffff
167		48		132		0		0		0xffffff
168		48		133		0		0		0xffffff
169		48		115		0		0		0xffffff
170		48		108		0		0		0xffffff
171		48		119		0		0		0xffffff
172		48		110		0		0		0xffffff
173		48		141		0		0		0xffffff
174		48		161		0		0		0xffffff
175		48		139		0		0		0xffffff
176		48		161		0		0		0xffffff
177		48		151		0		0		0xffffff
178		48		147		0		0		0xffffff
179		48		158		0		0		0xffffff
180		48		125		0		0		0xffffff
181		48		124		0		0		0xffffff
182		48		147		0		0		0xffffff
183		48		150		0		0		0xffffff
184		48		127		0		0		0xffffff
185		48		108		0		0		0xffffff
186		48		145		0		0		0xffffff
187		48		121		0		0		0xffffff
188		48		86		0		0		0xffffff
189		48		73		0		0		0xffffff
190		48		80		0		0		0xffffff
191		48		59		0		0		0x802020
192		48		80		0		0		0xffffff
193		48		116		0		0		0xffffff
194		48		108		0		0		0xffffff
195		48		135		0		0		0xffffff
196		48		173		0		0		0xffffff
197		48		173		0		0		0xffffff
198		48		145		0		0		0xffffff
199		48		154		0		0		0xffffff
0		49		0		0		0		0xff0000
1		49		1		0		0		0xff0000
2		49		1		0		0		0xff0000
3		49		1		0		0		0xff0000
4		49		0		0		0		0xff0000
5		49		0		0		0		0xff0000
6		49		0		0		0		0xff0000
7		49		0		0		0		0xff0000
8		49		0		0		0		0xff0000
9		49		0		0		0		0xff0000
10		49		1		0		0		0xff0000
11		49		0		0		0		0xff0000
12		49		0		0		0		0xff0000
13		49		0		0		0		0xff0000
14		49		0		0		0		0xff0000
15		49		0		0		0		0xff0000
16		49		1		0		0		0xff0000
17		49		0		0		0		0xff0000
18		49		0		0		0		0xff0000
19		49		0		0		0		0xff0000
20		49		0		0		0		0xff0000
21		49		0		0		0		0xff0000
22		49		0		0		0		0xff0000
23		49		1		0		0		0xff0000
24		49		0		0		0		0xff0000
25		49		0		0		0		0xff0000
26		49		1		0		0		0xff0000
27		49		0		0		0		0xff0000
28		49		4		0		0		0xff0000
29		49		3		0		0		0xff0000
30		49		2		0		0		0xff0000
31		49		3		0		0		0xff0000
32		49		4		0		0		0xff0000
33		49		4		0		0		0xff0000
34		49		4		0		0		0xff0000
35		49		7		0		0		0xff0000
36		49		3		0		0		0xff0000
37		49		8		0		0		0xff0000
38		49		13		0		0		0xff0000
39		49		16		0		0		0xff0000
40		49		22		0		0		0xff0000
41		49		20		0		0		0xff0000
